Node-Id,Node-Title,inDegreeCentrality-1-Balikatan_2022_Reduced,inDegreeCentrality-1-Balikatan_2022_Reduced-unscaled,inDegreeCentrality-2-Balikatan_2022_Reduced,inDegreeCentrality-2-Balikatan_2022_Reduced-unscaled,twitter-actualInfluencer-1-Balikatan_2022_Reduced,twitter-actualInfluencer-1-Balikatan_2022_Reduced-unscaled,twitter-averageMentionsPerTweet-1-Balikatan_2022_Reduced,twitter-averageMentionsPerTweet-1-Balikatan_2022_Reduced-unscaled,twitter-mostMentioned-1-Balikatan_2022_Reduced,twitter-mostMentioned-1-Balikatan_2022_Reduced-unscaled,twitter-numberOfFollowers-1-Balikatan_2022_Reduced,twitter-numberOfFollowers-1-Balikatan_2022_Reduced-unscaled,twitter-potentialConnectors-1-Balikatan_2022_Reduced,twitter-potentialConnectors-1-Balikatan_2022_Reduced-unscaled,twitter-potentialConsensusLeaders-1-Balikatan_2022_Reduced,twitter-potentialConsensusLeaders-1-Balikatan_2022_Reduced-unscaled,twitter-potentialConsensusLeaders-2-Balikatan_2022_Reduced,twitter-potentialConsensusLeaders-2-Balikatan_2022_Reduced-unscaled,twitter-potentialReach-1-Balikatan_2022_Reduced,twitter-potentialReach-1-Balikatan_2022_Reduced-unscaled,twitter-trustedSource-1-Balikatan_2022_Reduced,twitter-trustedSource-1-Balikatan_2022_Reduced-unscaled,twitter-wantsToBeInfluencer-1-Balikatan_2022_Reduced,twitter-wantsToBeInfluencer-1-Balikatan_2022_Reduced-unscaled,
1359467324235862018,MU0GNABUO,0,0,0,0,5.809e-05,603,0,0,0,0,6.823e-05,603,0,603,0,0,3.481e-04,0.675,0,0,0,0,7.949e-04,1,
1151142582585417730,PahayagangKAPP,0,0,0,0,7.071e-04,7340,0,0,0,0,5.811e-04,5136,0,0,0,0,3.481e-04,0.675,0,2204,0.002,2,0,0,
536181856,imcheeseka,0,0,0,0,1.542e-04,1601,0,0,0,0,1.811e-04,1601,0,1601.000,0,0,3.481e-04,0.675,0,0,0,0,7.949e-04,1,
3319511816,RiclamigoB,0,0,0,0,2.630e-05,273,0,0,0,0,3.089e-05,273,0,10249.564,1.442e-04,0.037,1.623e-04,0.315,0,0,0,0,7.949e-04,1,
1497044033583345667,Catalyst220224,4.332e-04,6,0,0,1.199e-04,1245,0.400,2,0,0,1.409e-04,1245,3.665e-06,40747.492,2.897e-04,0.074,0.002,3.602,0,0,0,0,0.007,9,
1269979163726938114,Fernand39170590,0.002,32,0,0,2.408e-05,250,0.237,1.185,0,0,2.829e-05,250,1.311e-05,145748.469,0.011,2.834,0.013,25.605,0,0,0,0,0.017,21,
236393259,AceAcedillo,0,0,0,0,9.171e-05,952,0,0,0,0,1.077e-04,952,5.551e-06,61723.621,8.378e-04,0.214,9.940e-04,1.928,0,0,0,0,7.949e-04,1,
17644834,BusinessMirror,0,0,0,0,0.004,45643,0,0,0,0,0.005,45643,0,0,0,0,2.941e-04,0.570,0,0,0,0,0,0,
392459500,aaaformula,0,0,0,0,1.416e-05,147,0,0,0,0,1.663e-05,147,0,5608.973,6.937e-04,0.178,8.316e-04,1.613,0,0,0,0,7.949e-04,1,
2834794711,david13pang,1.444e-04,2,0,0,4.913e-05,510,0.200,1,0,0,5.770e-05,510,0,10018.941,2.699e-04,0.069,5.674e-04,1.101,0,0,0,0,0.003,4,
151517948,CubeKakuzai,0,0,0,0,6.753e-05,701,0,0,0,0,7.931e-05,701,0,3475.232,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
49972972,mila_d_aguilar,0,0,0,0,2.946e-04,3058,0,0,0,0,3.460e-04,3058,8.259e-06,91827.672,1.442e-04,0.037,1.623e-04,0.315,0,0,0,0,7.949e-04,1,
1316354264726339584,KoichiMizuschi2,0,0,0,0,1.638e-06,17,0,0,0,0,1.923e-06,17,0,84.982,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
1021928947,hwfranzjr,0,0,0,0,1.150e-04,1194,0,0,0,0,1.351e-04,1194,6.731e-06,74841.938,8.378e-04,0.214,9.940e-04,1.928,0,0,0,0,7.949e-04,1,
3179101598,yelswrld,0,0,0,0,1.503e-04,1560,0,0,0,0,1.765e-04,1560,8.395e-06,93337.766,8.378e-04,0.214,9.940e-04,1.928,0,0,0,0,7.949e-04,1,
1403526062194139136,GalagaranArnold,0,0,0,0,8.477e-06,88,0,0,0,0,9.957e-06,88,0,6777.479,8.378e-04,0.214,0.001,2.502,0,0,0,0,0.002,2,
302964768,wtaka007,1.444e-04,2,0,0,1.763e-05,183,0.100,0.500,0,0,2.071e-05,183,1.736e-06,19305.721,0.002,0.483,0.002,4.114,0,0,0,0,0.003,4,
817774796440272896,JudeAsare2,0,0,0,0,3.054e-04,3170,0,0,0,0,3.587e-04,3170,1.388e-06,15432.032,1.578e-04,0.040,6.657e-04,1.292,0,0,0,0,7.949e-04,1,
232635988,angelus_0923,0,0,0,0,3.749e-04,3892,0,0,0,0,4.404e-04,3892,2.726e-06,30311.324,5.623e-04,0.144,0.001,2.683,0,0,0,0,0.002,2,
1416453858566578185,MChelseagirl,0.001,18,0,0,2.842e-05,295,0.327,1.636,0,0,3.338e-05,295,4.159e-06,46240.523,0.004,1.005,0.005,9.121,0,0,0,0,0.013,16,
1197186453677019136,Eda01718847,0,0,0,0,0,5,0,0,0,0,0,5,0,194.840,6.937e-04,0.178,8.316e-04,1.613,0,0,0,0,7.949e-04,1,
1960017126,kaoruo00216,0,0,0,0,2.170e-04,2253,0,0,0,0,2.549e-04,2253,0,10973.679,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
1461527223941304324,Rexleano1,0,0,0,0,1.204e-05,125,0,0,0,0,1.414e-05,125,0,9412.627,8.378e-04,0.214,9.940e-04,1.928,0,0,0,0,7.949e-04,1,
1303300617805332482,DarleneTimbol,0,0,0,0,2.938e-05,305,0,0,0,0,3.451e-05,305,0,11406.893,6.937e-04,0.178,8.316e-04,1.613,0,0,0,0,7.949e-04,1,
1441952749587894280,rose_howdy,2.888e-04,4,0,0,5.876e-06,61,0.200,1,0,0,6.902e-06,61,0,3335.396,8.358e-04,0.214,0.002,4.186,0,0,0,0,0.004,5,
1508751607823237125,SanjuSa46005906,0.001,15,0,0,4.971e-05,516,0.200,1,0,0,5.838e-05,516,1.385e-05,154047.781,0.005,1.373,0.007,13.374,0,0,0,0,0.011,14,
1425636844205641733,MVanhalesing,5.055e-04,7,0,0,1.503e-05,156,0.467,2.333,0,0,1.765e-05,156,0,6790.444,9.098e-04,0.233,0.001,2.356,0,0,0,0,0.007,9,
828033366712688640,MyriadCsPhantom,7.221e-05,1,0,0,1.349e-06,14,0.100,0.500,0,0,1.584e-06,14,0,489.483,3.802e-04,0.097,0.001,2.252,0,0,0,0,0.002,3,
1213239566510907392,mamiahipo17,0,0,0,0,4.200e-05,436,0,0,0,0,4.933e-05,436,0,2168.373,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
1505370236429946880,jJqfUKaGtu4QQx8,0,0,0,0,1.164e-04,1208,0,0,0,0,1.367e-04,1208,0,5953.189,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
1316691345864445953,waraioWASUREZU,0,0,0,0,5.751e-05,597,0,0,0,0,6.755e-05,597,0,2963.328,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
2188654916,defined_un_sort,5.055e-04,7,0,0,5.347e-05,555,0.280,1.400,0,0,6.279e-05,555,2.704e-06,30063.080,0.002,0.413,0.003,5.537,0,0,0,0,0.009,11,
3241735411,Sylveon_Ads,0,0,0,0,6.262e-06,65,0,0,0,0,7.354e-06,65,0,324.738,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
1551794143,ppnn7221,0,0,0,0,1.118e-04,1161,0,0,0,0,1.314e-04,1161,0,5724.679,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
323430890,JayBirdOne,0,0,0,0,8.015e-05,832,0,0,0,0,9.414e-05,832,0,4118.265,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
1485201349654597632,marekol43191641,0,0,0,0,9.219e-05,957,0,0,0,0,1.083e-04,957,0,4730.029,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
1373173055313248256,shigurenakako,0,0,0,0,5.318e-05,552,0,0,0,0,6.246e-05,552,0,2741.441,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
1331769324,DonnaEBecton,4.332e-04,6,0,0,1.175e-05,122,0.200,1,0,0,1.380e-05,122,1.590e-06,17676.510,0.002,0.567,0.003,5.341,0,0,0,0,0.006,8,
1482602428189061120,lupodark40,0,0,0,0,4.720e-06,49,0,0,0,0,5.544e-06,49,0,244.851,0,0,3.199e-04,0.621,0,0,0,0,7.949e-04,1,
827343025470738433,1stMAW_Marines,3.610e-04,5,0,0,0.011,115059,0.250,1.250,0.006,7,0.002,13494,1.076e-05,119688.898,7.125e-04,0.182,0.002,3.149,1.708e-04,1899317.750,0.033,42,0.002,2,
1017578055072604160,jmsdf_pao_eng,2.166e-04,3,0,0,0.259,2691667,0.150,0.750,0.077,97,0.002,22002,5.452e-05,606205.875,0.001,0.357,0.002,3.199,5.455e-04,6064964.500,0.025,32,0.003,4,
108408303,nel_anzora,7.221e-05,1,0,0,5.009e-06,52,0.200,1,0,0,5.883e-06,52,0,207.799,1.938e-04,0.050,3.914e-04,0.759,0,0,0,0,0.002,2,
181302590,tdhoanh,0,0,0,0,1.994e-05,207,0,0,0,0,2.342e-05,207,0,3896.960,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
1331181553834070017,Koronuru,0.001,15,0,0,1.503e-05,156,0.231,1.154,0,0,1.765e-05,156,4.001e-06,44487.805,0.006,1.517,0.007,13.150,0,0,0,0,0.010,12,
1292309934105751552,Sakura_ebiii,1.444e-04,2,0,0,2.324e-04,2412,0.400,2,0,0,2.729e-04,2412,3.390e-06,37695.320,6.647e-04,0.170,3.435e-04,0.666,0,0,0,0,0.002,3,
1404615301,jose22780,0,0,0,0,1.812e-04,1881,0,0,0,0,2.128e-04,1881,5.332e-06,59282.672,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
1162944823457792003,1JZGTE2000,0.002,21,0,0,7.822e-05,812,0.247,1.235,0,0,9.187e-05,812,1.963e-05,218256.219,0.007,1.866,0.008,15.648,0,0,0,0,0.015,19,
754661367651504128,T_AH19,6.499e-04,9,0,0,5.651e-04,5866,0.360,1.800,0,0,6.637e-04,5866,2.149e-05,238957.750,0.002,0.419,0.003,5.039,0,0,0,0,0.006,8,
373213146,twistarter,0,0,0,0,3.497e-05,363,0,0,0,0,4.107e-05,363,0,6786.973,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
1021597353910796294,defense_sloot,5.777e-04,8,0,0,2.052e-05,213,0.178,0.889,0,0,2.410e-05,213,5.272e-06,58612.449,0.004,1.120,0.005,9.519,0,0,0,0,0.006,7,
378280914,StriebRoman,7.943e-04,11,0,0,5.327e-05,553,0.169,0.846,0,0,6.257e-05,553,1.034e-05,114979.203,0.005,1.237,0.005,10.648,0,0,0,0,0.010,12,
1490402814501269504,vassellia_bond,0,0,0,0,7.870e-05,817,0,0,0,0,9.244e-05,817,2.354e-06,26175.500,4.968e-04,0.127,5.792e-04,1.124,0,0,0,0,7.949e-04,1,
982967013583740934,Jf3EHs0go4hikke,0,0,0,0,6.262e-06,65,0,0,0,0,7.354e-06,65,0,2134.929,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
1586496223,spanishdrone,0,0,0,0,4.239e-06,44,0,0,0,0,4.978e-06,44,0,1447.217,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
69141716,praetorian0,0,0,0,0,8.294e-05,861,0,0,0,0,9.742e-05,861,2.479e-06,27561.375,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
2725272744,OnoMilo06,3.610e-04,5,0,0,5.741e-05,596,0.143,0.714,0,0,6.743e-05,596,1.080e-05,120031.188,0.003,0.651,0.004,7.218,0,0,0,0,0.006,7,
918912528461258753,davidnmccrea,7.221e-05,1,0,0,2.601e-06,27,0.200,1,0,0,3.055e-06,27,0,107.946,1.938e-04,0.050,3.914e-04,0.759,0,0,0,0,0.002,2,
129609017,FighterJets916,2.888e-04,4,0,0,2.004e-05,208,0.160,0.800,0,0,2.353e-05,208,2.614e-06,29061.770,0.003,0.776,0.003,6.717,0,0,0,0,0.004,5,
370237517,gerciksinan,0,0,0,0,2.601e-05,270,0,0,0,0,3.055e-05,270,0,8778.429,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
1282738369991258113,RamonSyllva29,1.444e-04,2,0,0,0,5,0.100,0.500,0,0,0,5,0,678.934,0.003,0.766,0.002,4.224,0,0,0,0,0.002,3,
34863914,usna06marine,0,0,0,0,5.308e-05,551,0,0,0,0,6.234e-05,551,1.597e-06,17758.781,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
2323385174,Fandango831,0,0,0,0,1.773e-05,184,0,0,0,0,2.082e-05,184,0,6004.230,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
85359060,jrlosinger,7.221e-05,1,0,0,7.697e-05,799,0.100,0.500,0,0,9.040e-05,799,4.673e-06,51955.430,0.001,0.346,0.001,2.063,0,0,0,0,0.002,2,
3660328812,douglaschongys,2.888e-04,4,0,0,1.776e-04,1844,0.160,0.800,0,0,2.086e-04,1844,2.716e-05,301994.875,0.003,0.840,0.002,4.774,0,0,0,0,0.004,5,
730178982872780800,JediHaloMan21,4.332e-04,6,0,0,1.464e-05,152,0.300,1.500,0,0,1.720e-05,152,1.406e-06,15628.307,0.003,0.650,0.002,3.957,0,0,0,0,0.006,8,
97338803,b503yukikaze,0,0,0,0,1.411e-04,1465,0,0,0,0,1.658e-04,1465,4.176e-06,46432.234,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
3114773927,WarshipsIFR,0,0,0,0,7.990e-04,8294,0,0,0,0,9.384e-04,8294,2.218e-05,246636.109,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
96946717,saravanangee,0,0,0,0,4.814e-04,4997,0,0,0,0,5.654e-04,4997,2.641e-05,293633.625,0.002,0.424,0.001,2.592,0,0,0,0,7.949e-04,1,
1404118248728244227,TeresaM19445404,0,0,0,0,5.821e-04,6043,0,0,0,0,6.837e-04,6043,1.645e-05,182851.750,8.003e-04,0.205,4.794e-04,0.930,0,0,0,0,7.949e-04,1,
1424568645573697537,tester88910960,0,0,0,0,9.441e-06,98,0,0,0,0,1.109e-05,98,0,6392.279,0.002,0.424,0.001,2.592,0,0,0,0,7.949e-04,1,
19805682,zachvat,5.055e-04,7,0,0,7.148e-05,742,0.156,0.778,0,0,8.395e-05,742,1.652e-05,183684,0.005,1.212,0.005,9.393,0,0,0,0,0.006,8,
1236968484065529857,TS_EF8046,0,0,0,0,7.803e-05,810,0,0,0,0,9.165e-05,810,1.336e-06,14853.291,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
1170689281142272001,BL1ND3RS0FF,3.610e-04,5,0,0,0,12,0.250,1.250,0,0,1.358e-06,12,0,886.451,8.498e-04,0.218,0.002,3.964,0,0,0,0,0.006,8,
1172274158043975680,UngylR,0,0,0,0,1.029e-04,1068,0,0,0,0,1.208e-04,1068,0,1068,2.060e-04,0.053,4.602e-04,0.893,0,0,0,0,7.949e-04,1,
854837803,Y_Ash_S,0,0,0,0,2.543e-05,264,0,0,0,0,2.987e-05,264,0,4957.535,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
406250308,2reconb_laxer,5.777e-04,8,0,0,2.086e-04,2165,0.400,2,0,0,2.450e-04,2165,5.911e-06,65718.484,0.001,0.290,0.002,3.482,0,0,0,0,0.007,9,
971726979668918273,akira2301taji,2.166e-04,3,0,0,7.716e-05,801,0.300,1.500,0,0,9.063e-05,801,1.335e-06,14846.834,9.615e-04,0.246,8.467e-04,1.643,0,0,0,0,0.003,4,
1396430820424830979,kidoudan,1.444e-04,2,0,0,2.553e-05,265,0.200,1,0,0,2.998e-05,265,0,6297.917,0.001,0.272,9.859e-04,1.913,0,0,0,0,0.003,4,
1861388023,sutoku3,7.221e-05,1,0,0,5.616e-05,583,0.100,0.500,0,0,6.596e-05,583,1.845e-06,20515.137,5.380e-04,0.138,0.002,2.923,0,0,0,0,0.002,3,
1415568543970627584,ClenKell,0.001,14,0,0,4.085e-05,424,0.215,1.077,0,0,4.797e-05,424,4.270e-06,47476.953,0.003,0.807,0.006,12.194,0,0,0,0,0.010,12,
531753891,flymcaa,2.166e-04,3,0,0,2.405e-04,2497,0.200,1,0,0,2.825e-04,2497,3.958e-06,44012.602,4.861e-04,0.124,0.002,3.263,0,0,0,0,0.003,4,
897099537751343104,Martinacuna1965,5.777e-04,8,0,0,6.483e-05,673,0.533,2.667,0,0,7.615e-05,673,4.312e-06,47938.734,0.002,0.479,0.001,2.373,0,0,0,0,0.007,9,
178359191,amehurashiorz,0,0,0,0,1.082e-04,1123,0,0,0,0,1.271e-04,1123,1.828e-06,20319.838,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
929584030453874688,xOELqo1QzFAQbXR,0,0,0,0,4.316e-05,448,0,0,0,0,5.069e-05,448,0,8345.070,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
1263327376005451776,ilovetheGoesan,7.221e-05,1,0,0,4.056e-05,421,0.200,1,0,0,4.763e-05,421,0,1671.152,1.938e-04,0.050,3.914e-04,0.759,0,0,0,0,0.002,2,
147012730,youma9000,5.777e-04,8,0,0,9.922e-05,1030,0.229,1.143,0,0,1.165e-04,1030,1.167e-05,129805.609,0.003,0.767,0.003,6.429,0,0,0,0,0.006,8,
327945290,riverkazoo,2.166e-04,3,0,0,6.339e-05,658,0.200,1,0,0,7.445e-05,658,5.319e-06,59140.211,0.001,0.345,0.001,2.616,0,0,0,0,0.003,4,
2668928108,japanesepatrio6,1.444e-04,2,0,0,0.002,21760,0.133,0.667,0,0,0.002,21760,5.790e-05,643753.375,0.001,0.363,0.002,3.778,0,0,0,0,0.003,4,
1180675299651907584,Ryunosuke634,0,0,0,0,2.447e-05,254,0,0,0,0,2.874e-05,254,0,4771.855,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
2367458396,djsmith1716,1.444e-04,2,0,0,4.277e-05,444,0.080,0.400,0,0,5.024e-05,444,5.647e-06,62784.695,0.002,0.595,0.003,5.151,0,0,0,0,0.003,4,
1489978528032559107,Merry09182087,0,0,0,0,0,3,0,0,0,0,0,3,0,98.976,4.496e-04,0.115,2.499e-04,0.485,0,0,0,0,7.949e-04,1,
47921816,ariaghajar,7.221e-05,1,0,0,3.641e-05,378,0.200,1,0,0,4.277e-05,378,0,12994.459,3.895e-04,0.100,5.728e-04,1.111,0,0,0,0,0.002,2,
982518512630616065,Juan160628862,5.055e-04,7,0,0,1.734e-06,18,0.200,1,0,0,2.037e-06,18,0,2651.115,0.003,0.689,0.004,8.085,0,0,0,0,0.006,7,
1461826921206059020,steps_ka,6.499e-04,9,0,0,2.967e-05,308,0.225,1.125,0,0,3.485e-05,308,4.282e-06,47614.641,0.003,0.711,0.005,9.347,0,0,0,0,0.009,11,
747855184731115520,2nd_kiki,0,0,0,0,1.058e-04,1098,0,0,0,0,1.242e-04,1098,1.789e-06,19888.531,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
1243603398,futan_futan,0,0,0,0,9.788e-05,1016,0,0,0,0,1.150e-04,1016,1.661e-06,18467.422,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
1165575239461261312,togokubooks,2.888e-04,4,0,0,1.830e-05,190,0.200,1,0,0,2.150e-05,190,1.208e-06,13429.469,0.001,0.329,0.002,3.260,0,0,0,0,0.006,7,
22239585,Hanktivist,7.221e-05,1,0,0,8.940e-05,928,0.200,1,0,0,1.050e-04,928,2.833e-06,31496.457,3.895e-04,0.100,5.728e-04,1.111,0,0,0,0,0.002,2,
178978113,eAsiaMediaHub,7.221e-05,1,0,0,0.012,123978,0.200,1,0,0,0.014,123978,2.321e-04,2580658,3.895e-04,0.100,5.728e-04,1.111,0,0,0,0,0.002,2,
1308366948988641280,Dezima7,0,0,0,0,6.551e-06,68,0,0,0,0,7.694e-06,68,0,1288.085,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
132397046,DzirhanDefence,2.166e-04,3,0,0,8.780e-04,9114,0.200,1,0,0,0.001,9114,2.945e-05,327478.938,9.446e-04,0.242,0.002,3.748,0,0,0,0,0.004,5,
1028670025,BackyardAviator,0,0,0,0,8.477e-06,88,0,0,0,0,9.957e-06,88,0,1665.450,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
1530737568,jregain,1.444e-04,2,0,0,2.851e-05,296,0.200,1,0,0,3.349e-05,296,0,10958.439,5.643e-04,0.144,0.001,2.117,0,0,0,0,0.002,3,
1503664429061505026,HINA_KUUTO,0,0,0,0,1.857e-04,1928,0,0,0,0,2.181e-04,1928,3.034e-06,33738.344,2.944e-04,0.075,5.307e-04,1.029,0,0,0,0,7.949e-04,1,
2708567180,FMangosingINQ,1.444e-04,2,0,0,5.353e-04,5557,0.200,1,0,0,6.287e-04,5557,1.522e-05,169203,2.944e-04,0.075,0.001,2.439,0,0,0,0,0.003,4,
1389266294587994117,Aaron_MatthewIL,2.888e-04,4,0,0,4.470e-05,464,0.400,2,0,0,5.250e-05,464,1.349e-06,14993.906,2.944e-04,0.075,0.001,2.450,0,0,0,0,0.005,6,
2395685646,WINDVONDERVENUS,4.332e-04,6,0,0,8.025e-05,833,0.200,1,0,0,9.425e-05,833,1.286e-05,142964.375,0.003,0.741,0.003,6.626,0,0,0,0,0.005,6,
87624170,madhavanpallan,1.444e-04,2,0,0,8.824e-05,916,0.133,0.667,0,0,1.036e-04,916,5.678e-06,63131.703,0.002,0.398,0.002,3.612,0,0,0,0,0.003,4,
1552087369,mitsuomarineone,7.221e-05,1,0,0,1.194e-04,1239,0.200,1,0,0,1.402e-04,1239,3.762e-06,41831.047,3.802e-04,0.097,8.409e-04,1.631,0,0,0,0,0.002,2,
1279630596633800706,anakbayansc,7.221e-05,1,0,0,8.593e-05,892,0.200,1,0.002,2,3.281e-05,290,0,290,3.328e-04,0.085,1.138e-04,0.221,0,312,0,0,0.002,2,
1445397158400774154,AnakbayanUK,7.221e-05,1,0,0,5.799e-05,602,0.200,1,0,0,3.530e-05,312,0,312,3.328e-04,0.085,1.138e-04,0.221,0,290,7.949e-04,1,7.949e-04,1,
969898586027704320,lowparvatii,0,0,0,0,1.567e-04,1627,0,0,0,0,1.841e-04,1627,0,1627,4.171e-05,0.011,5.992e-05,0.116,0,0,0,0,7.949e-04,1,
706087110424420353,elepsuplb,0,0,0,0,7.445e-04,7728,0,0,0,0,1.121e-04,991,0,0,1.333e-04,0.034,1.706e-04,0.331,0,5746,0.006,7,7.949e-04,1,
716248878,chibivy,7.221e-05,1,0,0,6.416e-05,666,0.100,0.500,0,0,7.535e-05,666,0,3575.567,1.153e-04,0.030,2.802e-04,0.543,0,0,0,0,0.002,2,
3307687069,CPA_Cordillera,7.221e-05,1,0,0,0.002,19997,0.067,0.333,0.005,6,7.400e-05,654,0,2135.126,1.830e-04,0.047,4.076e-04,0.791,1.952e-06,21703.197,0.008,10,0.002,3,
985029721,n3dflix,7.221e-05,1,0,0,1.083e-04,1124,0.200,1,0,0,1.272e-04,1124,0,3387.443,5.319e-05,0.014,1.850e-04,0.359,0,0,0,0,0.002,2,
96750689,GFC_forests,7.221e-05,1,0,0,8.213e-04,8526,0.200,1,0,0,7.509e-04,6637,0,8040.242,5.319e-05,0.014,1.850e-04,0.359,0,6376.505,0.002,3,7.949e-04,1,
87658895,BayanMuna,7.221e-05,1,0,0,9.994e-04,10374,0.200,1,0,0,0.001,10374,1.946e-06,21640.461,6.324e-05,0.016,3.193e-05,0.062,0,0,0,0,0.002,2,
2511882350,katribuphils,1.444e-04,2,0,0,0.002,21715,0.044,0.222,0.005,6,1.130e-04,999,0,8880.134,4.992e-04,0.128,7.623e-04,1.479,3.969e-06,44127.133,0.004,5,0.002,2,
857255720282202112,foe_togo,7.221e-05,1,0,0,1.069e-05,111,0.200,1,0,0,1.256e-05,111,0,669.664,5.319e-05,0.014,1.850e-04,0.359,0,0,0,0,0.002,2,
1004722948043755521,SiakNiKR,0.003,36,0,0,1.540e-04,1599,0.400,2,0,0,1.809e-04,1599,7.821e-06,86963.266,9.994e-04,0.256,0.003,5.792,0,0,0,0,0.006,7,
1402122256520683523,PITIKPics,0,0,0,0,1.156e-05,120,0,0,0,0,1.358e-05,120,0,1828.476,4.013e-04,0.103,6.459e-04,1.253,0,0,0,0,7.949e-04,1,
1432532274621272066,PanaghiusaPH,4.332e-04,6,0,0,2.470e-04,2564,0.120,0.600,0.003,4,2.727e-05,241,0,3934.392,5.555e-04,0.142,0.001,2.034,0,10715.658,0,0,0.005,6,
1152949239401418752,EufemiaCullamat,7.221e-05,1,0,0,2.405e-04,2497,0.200,1,0,0,2.825e-04,2497,0,5842.827,6.324e-05,0.016,3.193e-05,0.062,0,0,0,0,0.002,2,
1337040795086499841,rebelysyon,0.003,37,0,0,4.412e-05,458,0.435,2.176,0,0,5.182e-05,458,2.276e-06,25307.848,9.319e-04,0.239,0.003,6.250,0,0,0,0,0.008,10,
1493823703607832577,USARJ_PA,1.444e-04,2,1.324e-04,1,2.568e-04,2666,0.400,2,0,0,6.189e-05,547,0,11413.262,1.959e-04,0.050,6.777e-04,1.315,1.248e-05,138809.609,0.003,4,0.002,3,
1156734634257817600,38thADA,5.055e-04,7,0,0,0.040,415029,0.467,2.333,0.023,29,4.978e-05,440,2.467e-06,27428.539,6.269e-04,0.160,0.002,3.329,2.417e-04,2687209.500,0,0,0.006,8,
1274529942366117888,YouKnowMahmood,0,0,1.324e-04,1,1.309e-04,1359,0,0,0,0,1.538e-04,1359,0,1359,4.080e-05,0.010,1.691e-04,0.328,0,0,0,0,7.949e-04,1,
1077817320,AlumniCClub,0,0,0,0,2.458e-04,2552,0,0,0,0,1.350e-04,1193,0,0,0,0,5.452e-05,0.106,0,1359,7.949e-04,1,0,0,
1122760625283670016,3d_Marine_Div,0,0,0,0,0.850,8821112,0,0,0.069,87,7.484e-04,6615,0,0,3.423e-04,0.088,7.221e-04,1.401,0.001,12259610,0.004,5,0,0,
201601822,TeamAFP,0,0,0,0,0.110,1137232,0,0,0.022,28,0.011,101440,0,0,2.915e-05,0.007,3.908e-04,0.758,3.699e-04,4112823.250,7.949e-04,1,0,0,
637168842,LeilahniB,7.221e-05,1,0,0,0,1,0.200,1,0,0,0,1,0,4.000,5.363e-05,0.014,2.792e-04,0.542,0,0,0,0,0.002,2,
1473804356696825858,VicenteMcConvi6,7.221e-05,1,0,0,1.166e-05,121,0.200,1,0,0,1.369e-05,121,0,242.000,9.806e-05,0.025,6.952e-04,1.349,0,0,0,0,0.002,2,
1058949360153649152,fu27129380,0,0,0,0,1.349e-06,14,0,0,0,0,1.584e-06,14,0,14,2.915e-05,0.007,3.908e-04,0.758,0,0,0,0,7.949e-04,1,
1266406010274471936,Kilo_7_romeo,0,0,0,0,1.946e-05,202,0,0,0,0,1.143e-05,101,0,1910.377,5.996e-04,0.153,0.002,3.868,0,0,7.949e-04,1,0.002,2,
