AgentID,AgentLabel,Back-document-count,Back-avg-document-likelihood,Back-avg-document-strength,Build-document-count,Build-avg-document-likelihood,Build-avg-document-strength,Bridge-document-count,Bridge-avg-document-likelihood,Bridge-avg-document-strength,Boost-document-count,Boost-avg-document-likelihood,Boost-avg-document-strength,Excite-document-count,Excite-avg-document-likelihood,Excite-avg-document-strength,Engage-document-count,Engage-avg-document-likelihood,Engage-avg-document-strength,Explain-document-count,Explain-avg-document-likelihood,Explain-avg-document-strength,Enhance-document-count,Enhance-avg-document-likelihood,Enhance-avg-document-strength,Neutralize-document-count,Neutralize-avg-document-likelihood,Neutralize-avg-document-strength,Negate-document-count,Negate-avg-document-likelihood,Negate-avg-document-strength,Narrow-document-count,Narrow-avg-document-likelihood,Narrow-avg-document-strength,Neglect-document-count,Neglect-avg-document-likelihood,Neglect-avg-document-strength,Dismay-document-count,Dismay-avg-document-likelihood,Dismay-avg-document-strength,Dismiss-document-count,Dismiss-avg-document-likelihood,Dismiss-avg-document-strength,Distort-document-count,Distort-avg-document-likelihood,Distort-avg-document-strength,Distract-document-count,Distract-avg-document-likelihood,Distract-avg-document-strength,
100064090114839,,1,0.078,0.061,1,0.333,0.083,1,0.200,0.200,1,0.444,0.361,1,0.176,0.147,0,0,0,0,0,0,0,0,0,1,0.099,0.059,1,0.205,0.154,1,0.200,0.150,0,0,0,1,0.298,0.237,1,0.271,0.193,1,0.167,0.083,0,0,0,
100066463665428,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100069325174986,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100068942658501,3dmarinelittoralregiment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100064389804236,crgnolcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100064081988076,kasama.kaibigan.mo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100095218417431,,1,0.100,0.058,1,0.556,0.208,1,0.200,0.050,1,0.519,0.194,1,0.333,0.230,1,0.098,0.069,1,0.467,0.392,1,0.156,0.083,1,0.054,0.014,0,0,0,1,0.200,0.200,0,0,0,1,0.140,0.101,1,0.146,0.146,1,0.167,0.042,1,0.139,0.104,
100064262006665,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100090213696534,,1,0.122,0.072,1,0.667,0.250,0,0,0,1,0.481,0.250,1,0.392,0.216,1,0.137,0.078,0,0,0,0,0,0,0,0,0,0,0,0,1,0.267,0.200,0,0,0,0,0,0,1,0.188,0.109,1,0.167,0.042,1,0.167,0.083,
100064860451629,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100078949877906,,1,0.122,0.069,1,0.333,0.083,1,0.200,0.050,1,0.593,0.306,1,0.333,0.196,1,0.059,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100069012428768,,3,0.067,0.025,14,0.381,0.110,0,0,0,4,0.222,0.076,14,0.221,0.153,1,0.059,0.015,0,0,0,0,0,0,6,0.063,0.023,3,0.231,0.058,6,0.200,0.050,0,0,0,7,0.185,0.100,14,0.167,0.137,14,0.179,0.179,3,0.167,0.042,
100064749126391,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100064138746198,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1710445832541836,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100095218417462,,1,0.189,0.181,1,0.611,0.250,1,0.333,0.400,1,0.593,0.528,1,0.588,0.485,1,0.078,0.078,0,0,0,1,0.222,0.167,1,0.081,0.027,1,0.231,0.077,1,0.333,0.300,0,0,0,1,0.211,0.105,1,0.250,0.156,1,0.167,0.042,1,0.083,0.042,
100067786101011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100063980856053,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
